symbol,name,exchange,assetType,ipoDate,delistingDate,status
FSII,TEL FSI Inc,NASDAQ,Stock,2012-10-11,2012-10-31,Delisted
FSIN,Fushi Copperweld Inc,NASDAQ,Stock,2005-09-29,2013-01-14,Delisted
FSL,Freescale Semiconductor Ltd,NYSE,Stock,2011-05-26,2015-12-15,Delisted
FSNMQ,First State Bancorp. NM,NASDAQ,Stock,2010-07-28,2014-03-27,Delisted
FSYS,Fuel Systems Solutions Inc,NASDAQ,Stock,2001-01-02,2016-06-09,Delisted
FTGX,FIBERNET TELECOM GROUP INC,NASDAQ,Stock,2001-01-02,2009-09-28,Delisted
FTLK,Funtalk China Holdings Ltd Foreign,NASDAQ,Stock,2009-12-15,2011-09-13,Delisted
FTO,FRONTIER OIL CORP,NYSE,Stock,2001-01-02,2011-11-30,Delisted
FTT,Federated Enhanced Treasury Income Fund,NYSE,ETF,2010-01-27,2015-10-20,Delisted
FUBC,1st United Bancorp Inc Florida,NASDAQ,Stock,2008-04-10,2014-10-31,Delisted
FUEL,Rocket Fuel Inc,NASDAQ,Stock,2013-09-20,2017-09-11,Delisted
FULL,Full Circle Capital Corp,NASDAQ,Stock,2010-09-01,2016-11-11,Delisted
FULLL,Full Circle Capital Corporation 8.25 Notes due 2020,NASDAQ,Stock,2013-06-28,2017-10-20,Delisted
FUR,Winthrop Realty Trust,NYSE,Stock,2001-01-02,2016-08-09,Delisted
FUTS,ProShares Managed Futures Strategy,NYSE ARCA,ETF,2016-01-04,2016-03-28,Delisted
FVI,FIRST TRUST VALUE LINE EQUITY ALLOCATION INDEX FUND,NYSE,ETF,2015-01-08,2015-01-08,Delisted
FWLT,Foster Wheeler AG,NASDAQ,Stock,1972-06-01,2014-12-03,Delisted
FWV,First West Virginia Bancorp Inc,NYSE,Stock,1995-06-26,2015-11-13,Delisted
FXCB,Fox Chase Bancorp Inc,NASDAQ,Stock,2010-06-28,2016-07-08,Delisted
FXEN,FX Energy Inc,NASDAQ,Stock,1996-06-11,2015-12-31,Delisted
FXENP,FX Energy Inc,NASDAQ,Stock,2016-01-04,2016-01-14,Delisted
FXEP,POWERSHARES DEVELOPED EUROPACIFIC CURRENCY HEDGED LOW VOLATILITY PORTFOLIO,NYSE ARCA,ETF,2015-10-09,2017-12-22,Delisted
FXEU,POWERSHARES EUROPE CURRENCY HEDGED LOW VOLATILITY PORTFOLIO,NYSE ARCA,ETF,2015-05-11,2017-12-22,Delisted
FXJP,POWERSHARES JAPAN CURRENCY HEDGED LOW VOLATILITY PORTFOLIO,NYSE ARCA,ETF,2016-01-12,2017-12-22,Delisted
GA,Giant Interactive Group Inc. Foreign,NYSE,Stock,2011-08-29,2014-07-28,Delisted
GAF,SPDRR S&PR EMERGING MIDDLE EAST & AFRICA ETF,NYSE ARCA,ETF,2007-03-23,2017-08-01,Delisted
GAI,GlobalTech Advanced Innovations Inc,NASDAQ,Stock,2016-01-04,2016-03-22,Delisted
GAINP,Gladstone Investment Corporation 7.125 Series A Term Preferred Stock,NASDAQ,Stock,2016-01-04,2016-10-07,Delisted
GALE,Galena Biopharma Inc,NASDAQ,Stock,2008-03-12,2017-12-29,Delisted
GALTU,Galectin Therapeutics Inc. Units,NASDAQ,Stock,2012-03-23,2017-03-31,Delisted
GALTW,Galectin Therapeutics Inc. Warrants,NASDAQ,Stock,2012-03-28,2017-03-24,Delisted
GAS,AGL Resources Inc,NYSE,Stock,1973-05-03,2016-07-01,Delisted
GAZ,iPath Dow Jones-UBS Natural Gas Subindex Total ReturnSM ETN,NYSE ARCA,ETF,2007-10-25,2017-12-22,Delisted
GB,Greatbatch Inc,NYSE,Stock,2000-09-29,2016-06-30,Delisted
GBSNU,Great Basin Scientific Inc Unit 1 Pfd Conv Ser E & 8 Wt Ser C Exp 02/25/2015,NASDAQ,Stock,2015-03-03,2015-08-24,Delisted
GDAY,ProShares Ultra Australian Dollar,NYSE ARCA,ETF,2012-07-19,2015-06-18,Delisted
GDF,Western Asset Global Partners Common,NYSE,ETF,1994-10-26,2016-09-06,Delisted
GDJJ,PROSHARES ULTRA JUNIOR MINERS,NYSE ARCA,ETF,2015-02-13,2017-09-14,Delisted
GDJS,PROSHARES ULTRASHORT JUNIOR MINERS,NYSE ARCA,ETF,2016-01-04,2016-09-02,Delisted
GECXU,Great Elm Capital Group Inc. Common Stock,NASDAQ,Stock,2016-12-01,2017-01-03,Delisted
GEOKQ,Geokinetics Inc,NYSE,Stock,2012-12-27,2013-05-10,Delisted
GEOW,Geowaste Inc,NASDAQ,Stock,2010-08-12,2011-08-29,Delisted
GEOY,GeoEye Inc,NASDAQ,Stock,2006-12-28,2013-02-12,Delisted
GEQ,CAMBRIA GLOBAL EW 2 ETF ,NYSE,ETF,2011-10-27,2017-03-27,Delisted
GERJ,MARKET VECTORS GERMANY SMALL-CAP ETF,NYSE ARCA,ETF,2011-04-05,2014-12-12,Delisted
GEUR,ADVISORSHARES GARTMAN GOLDEURO ETF,NYSE ARCA,ETF,2014-02-12,2017-10-13,Delisted
GEVA,Synageva BioPharma Corp,NASDAQ,Stock,2006-12-28,2015-06-22,Delisted
GFIG,GFI Group Inc,NYSE,Stock,2016-01-04,2016-03-03,Delisted
GGAC,Garnero Group Acquisition Company,NASDAQ,Stock,2016-01-04,2016-08-01,Delisted
GGACR,Garnero Group Acquisition Company Rt 06252016,NASDAQ,Stock,2016-01-04,2016-08-01,Delisted
GGACU,Garnero Group Acquisition Company,NASDAQ,Stock,2014-06-26,2017-09-11,Delisted
GGACW,Garnero Group Acquisition Company Wt Exp 06242019,NASDAQ,Stock,2014-09-25,2017-08-28,Delisted
GGBP,AdvisorShares Gartman Gold/Britsh Pd ETF,NYSE ARCA,ETF,2014-02-12,2015-02-03,Delisted
GGE,Guggenheim Enhanced Equity Strategy Fund,NYSE,ETF,2004-01-28,2017-03-27,Delisted
GGGG,GLOBAL X PURE GOLD MINERS ETF,NYSE ARCA,ETF,2011-03-15,2014-10-24,Delisted
GGO-C,The Gabelli Go Anywhere Trust,NYSE MKT,Stock,2016-09-09,2016-10-24,Delisted
GHE,Exchange Traded Concepts Trust REX Gold Hedged FTSE Emerging Mkts ETF,NYSE ARCA,ETF,2016-04-05,2017-06-09,Delisted
GI,EndoChoice Holdings Inc,NYSE,Stock,2015-06-04,2016-11-22,Delisted
GIMO,Gigamon Inc,NYSE,Stock,2013-06-12,2017-12-27,Delisted
GIVE,ADVISORSHARES GLOBAL ECHO ETF,NYSE ARCA,ETF,2012-05-24,2017-05-22,Delisted
GIVN,Given Imaging Ltd,NASDAQ,Stock,2009-02-20,2014-03-07,Delisted
GIW,Wilber CORP,NYSE,Stock,2002-08-06,2011-05-02,Delisted
GK,G&K Services Inc,NASDAQ,Stock,1990-03-26,2017-07-10,Delisted
GKNT,Geeknet Inc,NASDAQ,Stock,2001-01-02,2015-07-27,Delisted
GLA,Clark Holdings Inc,NYSE,Stock,1996-06-26,2017-08-01,Delisted
GLADO,Gladstone Capital Corp,NASDAQ,Stock,2014-05-16,2017-11-01,Delisted
GLBC,GLOBAL CROSSING LTD,NASDAQ,Stock,2004-01-22,2011-10-14,Delisted
GLBL,Technip USA Inc,NASDAQ,Stock,2015-07-31,2017-12-29,Delisted
GLDC,SIMPLIFY GOLD STRATEGY ETF ,NASDAQ,ETF,2016-01-04,2016-10-10,Delisted
GLDE,AdvisorShares International Gold ETF,NYSE ARCA,ETF,2014-02-12,2015-02-03,Delisted
GLFMQ,GULFMARK OFFSHORE INC A,NYSE,Stock,2016-01-04,2017-11-15,Delisted
GM-WS-A,General Motors Company,NYSE,Stock,2016-01-04,2016-07-01,Delisted
GMCR,Green Mountain Coffee Roasters Inc,NASDAQ,Stock,2001-01-12,2016-03-04,Delisted
GMFS,SPDR S&P SMALL CAP EMERGING ASIA PACIFIC ETF,NYSE ARCA,ETF,2012-01-12,2015-03-18,Delisted
GMK,Gruma S.A.B. de CV,NYSE,Stock,1998-11-06,2015-09-04,Delisted
GML,SPDRR S&PR EMERGING LATIN AMERICA ETF,NYSE ARCA,ETF,2007-03-23,2017-08-01,Delisted
GMM,SPDR(R) S&P(R) EMERGING MARKETS ETF,NYSE ARCA,ETF,2007-03-23,2017-10-13,Delisted
GMMB,COLUMBIA INTERMEDIATE MUNICIPAL BOND ETF,NYSE ARCA,ETF,2010-02-02,2017-07-31,Delisted
GMTB,COLUMBIA CORE BOND ETF,NYSE ARCA,ETF,2010-02-02,2017-07-31,Delisted
GMXRQ,GMX Resources Inc,NYSE,Stock,2013-04-01,2014-02-03,Delisted
GNA,Gerdau Ameristeel Corp,NYSE,Stock,2001-01-02,2011-09-07,Delisted
GNAT,WISDOMTREE GLOBAL NATURAL RESOURCES FUND NA,NYSE ARCA,ETF,2016-01-04,2016-09-30,Delisted
GNI,Great Northern Iron Ore Properties,NYSE,Stock,1987-11-05,2015-04-14,Delisted
GNSM,GENSYM CORP,NASDAQ,Stock,2007-07-13,2007-10-25,Delisted
GNVC,GenVec Inc,NASDAQ,Stock,2000-12-12,2017-06-26,Delisted
GOMO,Sungy Mobile Ltd,NASDAQ,Stock,2013-11-22,2015-11-17,Delisted
GOODN,Gladstone Commercial Corp,NASDAQ,Stock,2016-01-04,2016-08-29,Delisted
GPE-P-A,Georgia Power Company 6 18 Series Class A Preferred Stock NonCumulative,NYSE,Stock,2014-09-22,2017-10-23,Delisted
GPIA,GP Investments Acquisition Corp,NASDAQ,Stock,2015-08-28,2017-10-10,Delisted
GPIAU,GP Investments Acquisition Corp Unit 1 Com & 12 Wt,NASDAQ,Stock,2015-05-20,2017-10-10,Delisted
GPIAW,GP Investments Acquisition Corp Warrants 2020,NASDAQ,Stock,2015-07-27,2017-10-10,Delisted
GRA-W,Grace WR & Company,NYSE,Stock,2016-01-26,2016-02-03,Delisted
GRB,GERBER SCIENTIFIC INC,NYSE,Stock,1990-01-02,2011-11-30,Delisted
GRBEQ,Grubb & Ellis Company,NYSE,Stock,2012-01-06,2013-04-15,Delisted
GRHHQ,GreenHunter Resources Inc,NYSE,Stock,2016-01-04,2017-10-09,Delisted
GRM,Graham Packaging Company Inc,NYSE,Stock,2010-02-11,2011-11-30,Delisted
GRNA,Envivio Inc,NASDAQ,Stock,2012-04-25,2015-10-26,Delisted
GRO,Agria Corporation ADR,NYSE,Stock,2007-11-06,2016-11-11,Delisted
GRT,Glimcher Realty Trust,NYSE,Stock,1994-01-20,2015-01-15,Delisted
GS-P-I,Goldman Sachs Group Inc. The Perpetual Preferred Series I,NYSE,Stock,1999-05-04,2017-11-15,Delisted
GSF,Goldman Sachs Group Inc. The 6.125 Notes due 2060,NYSE,Stock,2011-03-29,2015-10-22,Delisted
GSJ,Goldman Sachs Group Inc. The 6.50 Notes due 2061,NYSE,Stock,2012-05-09,2016-10-31,Delisted
GSJ-CL,Goldman Sachs Group Inc. The 6.50 Notes due 2061,NYSE,Stock,2016-10-17,2016-10-28,Delisted
GSKNF,GENCO SHIPPING & TRADING LTD,NYSE,Stock,2014-04-22,2014-07-29,Delisted
GTAA,ADVISORSHARES MORGAN CREEK GLOBAL TACTICAL ETF,NYSE ARCA,ETF,2010-10-26,2017-05-22,Delisted
GTI,GrafTech International Ltd,NYSE,Stock,1995-08-10,2015-08-25,Delisted
GTIV,Gentiva Health Services Inc,NASDAQ,Stock,2000-02-10,2015-02-02,Delisted
GTWN,Georgetown Bancorp Inc MD,NASDAQ,Stock,2005-01-06,2017-05-24,Delisted
GUA,Gulf Power Company Series 2011A 5.75 Senior Notes due June 1 2051,NYSE,Stock,2016-01-04,2016-04-26,Delisted
GUA-CL,GUA.CL,NYSE,Stock,2016-04-18,2016-05-17,Delisted
GUID,Guidance Software Inc,NASDAQ,Stock,2006-12-13,2017-09-14,Delisted
GUR,SPDRR S&PR EMERGING EUROPE ETF,NYSE ARCA,ETF,2007-03-23,2017-08-01,Delisted
GURI,GLOBAL X GURU INTERNATIONAL INDEX ETF,NYSE ARCA,ETF,2014-03-11,2017-10-06,Delisted
GURX,GLOBAL X GURU SMALL CAP INDEX ETF,NYSE ARCA,ETF,2014-03-11,2015-10-08,Delisted
GVT,Columbia American Beacon Large Cap Value ETF,NYSE ARCA,ETF,2016-01-04,2016-02-05,Delisted
GWL,SPDRR S&PR WORLD EXUS ETF,NYSE ARCA,ETF,2007-04-26,2017-10-13,Delisted
GWRU,Genesee & Wyoming Inc. Tangible Equity Unit,NYSE,Stock,2012-09-17,2015-09-30,Delisted
GXP-P-B,Great Plains Energy Inc Depositary Shares Series B,NYSE,Stock,1987-11-05,2017-08-16,Delisted
GY,Gencorp Inc,NASDAQ,Stock,1981-02-02,2015-04-24,Delisted
GYEN,ADVISORSHARES GARTMAN GOLDYEN ETF,NYSE ARCA,ETF,2014-02-12,2017-10-13,Delisted
HAKD,DIREXION DAILY CYBER SECURITY & IT BEAR 2X SHARES,NYSE ARCA,ETF,2016-01-04,2017-04-10,Delisted
HAKK,DIREXION DAILY CYBER SECURITY & IT BULL 2X SHARES,NYSE ARCA,ETF,2015-09-17,2017-09-25,Delisted
HAMPQ,Hampshire Group Ltd,NASDAQ,Stock,2001-01-02,2017-10-09,Delisted
HAR,Harman International Industries IncDE,NYSE,Stock,2016-01-04,2017-03-10,Delisted
HART,Harvard Apparatus Regenerative Tech Inc,NASDAQ,Stock,2013-10-21,2016-03-31,Delisted
HAST,Hastings Entertainment Inc,NASDAQ,Stock,2006-12-28,2014-07-15,Delisted
HAWKQ,Seahawk Drilling Inc,NASDAQ,Stock,2009-08-14,2012-10-15,Delisted
HBE,Henry Bros. Electronics Inc,NASDAQ,Stock,2001-11-16,2011-01-03,Delisted
HBNK,Hampden Bancorp Inc,NASDAQ,Stock,2007-01-17,2015-04-17,Delisted
HBOS,Heritage Financial Group Inc,NASDAQ,Stock,2005-06-30,2015-06-30,Delisted
HBU,ProShares Ultra Homebuilders & Supplies,NYSE ARCA,ETF,2015-06-23,2017-09-14,Delisted
HBZ,ProShares UltraShort Homebuilders & Supl,NYSE ARCA,ETF,2015-06-29,2017-09-14,Delisted
HCAPL,Harvest Capital Credit Corp 7.00 Sr Nt 01162020,NASDAQ,Stock,2015-01-23,2017-09-22,Delisted
HCBK,Hudson City Bancorp Inc,NASDAQ,Stock,1999-07-13,2015-10-30,Delisted
HCC,HCC Insurance Holdings Inc,NYSE,Stock,1992-10-28,2017-07-03,Delisted
HCJ,HCI Group Inc,NYSE,Stock,2016-01-04,2017-03-22,Delisted
HCJ-CL,HCI Group Inc. 8 Senior Notes due 2020,NYSE,Stock,2017-03-15,2017-03-31,Delisted
HCP-W,HCP Inc. ExDistribution When Issued,NYSE,Stock,2016-10-20,2016-10-28,Delisted
HCT,,NASDAQ,Stock,2014-04-07,2015-01-16,Delisted
HDEE,XTRACKERS MSCI EMERGING MARKETS HIGH DIVIDEND YIELD HEDGED EQUITY ETF,NYSE ARCA,ETF,2015-08-18,2017-12-19,Delisted
HDEZ,XTRACKERS MSCI EUROZONE HIGH DIVIDEND YIELD HEDGED EQUITY ETF,NYSE ARCA,ETF,2015-08-18,2017-12-18,Delisted
HDGI,AdvisorShares Athena Intl Bear ETF,NYSE ARCA,ETF,2013-07-19,2015-01-09,Delisted
HDRA,Hydra Industries Acquisition Corp,NASDAQ,Stock,2016-01-08,2017-01-04,Delisted
HDRAR,Hydra Industries Acquisition Corp Rt Receive 110 Com Sh 2016,NASDAQ,Stock,2016-01-12,2017-01-04,Delisted
HDRAU,Hydra Industries Acquisition Corp Unit 1 Com & 1 Wt Exp 10202021,NASDAQ,Stock,2016-01-12,2017-01-04,Delisted
HDRAW,Hydra Industries Acquisition Corp Wt Exp 10202021,NASDAQ,Stock,2016-01-05,2017-01-04,Delisted
HDWM,WISDOMTREE INTERNATIONAL HEDGED EQUITY FUND NA,NYSE ARCA,ETF,2016-01-04,2017-03-30,Delisted
HDWX,SPDR S&P INTERNATIONAL DIVIDEND CURRENCY HEDGED ETF,NYSE ARCA,ETF,2015-09-15,2017-08-01,Delisted
HEGE,DIREXION DAILY MSCI EUROPE CURRENCY HEDGED BULL 2X SHARES,NYSE ARCA,ETF,2016-01-04,2016-05-31,Delisted
HEGJ,DIREXION DAILY MSCI JAPAN CURRENCY HEDGED BULL 2X SHARES,NYSE ARCA,ETF,2016-01-04,2016-05-31,Delisted
HEOP,Heritage Oaks Bancorp,NASDAQ,Stock,2001-01-02,2017-04-10,Delisted
HEROQ,Hercules Offshore Inc,NASDAQ,Stock,2016-01-04,2016-12-12,Delisted
HFEZ,SPDR EURO STOXX 50 CURRENCY HEDGED ETF,NYSE ARCA,ETF,2015-06-10,2017-08-01,Delisted
HFFC,HF Financial Corp,NASDAQ,Stock,2016-01-04,2016-05-24,Delisted
HFIN,HORIZONS S&P FINANCIAL SELECT SECTOR COVERED CALL ETF,NYSE ARCA,ETF,2013-11-18,2015-03-20,Delisted
HGEU,ProShares Hedged FTSE Europe,NYSE ARCA,ETF,2015-06-25,2017-09-14,Delisted
HGG,hhgregg Inc,NYSE,Stock,2017-01-03,2017-02-27,Delisted
HGGG,HHGregg Inc. IN,NYSE,Stock,2017-02-28,2017-02-28,Delisted
HGJP,ProShares Hedged FTSE Japan,NYSE ARCA,ETF,2015-06-25,2017-09-14,Delisted
HGR,Hanger Inc,NYSE,Stock,1992-03-17,2016-02-26,Delisted
HGV-W,Hilton Grand Vacations Inc. When Issued,NYSE,Stock,2016-12-14,2017-01-03,Delisted
HH,Hooper Holmes Inc,NYSE,Stock,1987-06-22,2017-05-01,Delisted
HHDG,Heavenly Hot Dogs Inc,NYSE ARCA,ETF,2016-01-04,2016-04-19,Delisted
HHFR,Highland HFR Global ETF,NYSE ARCA,ETF,2016-01-04,2016-04-19,Delisted
HHY,Helios High Yield Fund,NYSE,ETF,2016-01-04,2016-12-12,Delisted
HILL,Dot Hill Systems Corp,NASDAQ,Stock,1997-09-17,2015-10-05,Delisted
HIRE,HIRERIGHT INC,NASDAQ,Stock,2001-06-18,2009-08-28,Delisted
HITK,HiTech Pharmacal Company,NASDAQ,Stock,1992-08-04,2014-04-17,Delisted
HITT,Hittite Microwave Corp,NASDAQ,Stock,2005-07-22,2014-07-22,Delisted
HKFI,Hancock Fabrics Inc,NYSE,Stock,2010-01-04,2016-02-02,Delisted
HKOR,Horizons Korea KOSPI 200 ETF,NYSE ARCA,ETF,2014-03-04,2017-07-05,Delisted
HLS,HEALTHSOUTH Corp,NYSE,Stock,1989-09-13,2017-12-29,Delisted
HLS-WS,HealthSouth Corp Wt Exp Pur Com 01172017,NYSE,Stock,2016-01-19,2017-01-10,Delisted
HLSS,Home Loan Servicing Solutions Ltd,NASDAQ,Stock,2012-02-29,2015-04-28,Delisted
HLT-W,Hilton Worldwide Holdings Inc. WhenIssued,NYSE,Stock,2016-12-13,2017-01-03,Delisted
HMA,Health Management Associates Inc,NYSE,Stock,2006-12-28,2014-01-24,Delisted
HME,Home Properties Inc,NYSE,Stock,1994-08-01,2015-10-07,Delisted
HMIN,Home Inns & Hotels Management Inc. ADR,NASDAQ,Stock,2006-10-26,2016-04-04,Delisted
HMPR,Hampton Roads Bankshares Inc,NASDAQ,Stock,2016-01-04,2016-08-08,Delisted
HNBC,HARLEYSVILLE NATIONAL CORP,NASDAQ,Stock,2017-07-13,2017-09-18,Delisted
HNH,Handy and Harman Ltd,NASDAQ,Stock,2005-08-22,2017-10-23,Delisted
HNIN,Horne Intl Inc,NASDAQ,Stock,2016-01-04,2017-10-03,Delisted
HNR,Harvest Natural Resources Inc,NYSE,Stock,1989-11-07,2017-05-19,Delisted
HNSN,Hansen Medical Inc,NASDAQ,Stock,2006-11-15,2016-07-28,Delisted
HNT,Health Net Inc,NYSE,Stock,1991-11-06,2016-04-01,Delisted
HNZ,H.J. Heinz Company,NYSE,Stock,2001-01-02,2013-10-17,Delisted
HOGS,ZHONGPIN INC.,NASDAQ,Stock,2007-12-27,2013-06-26,Delisted
HOMX,UBS ETRACS ISE Exclusively Hmbldrs ETN,NYSE ARCA,ETF,2016-01-04,2016-08-25,Delisted
HOT,DEFIANCE HOT SAUCE DAILY 2X STRATEGY ETF ,NYSE,ETF,2016-01-04,2016-10-03,Delisted
HOT-W,Starwood Hotels & Resorts Worldwide Inc,NYSE,Stock,2016-04-11,2016-05-12,Delisted
HOTR,Chanticleer Holdings Inc,NASDAQ,Stock,2006-10-31,2017-11-13,Delisted
HOTRW,Chanticleer Holdings Inc. Warrants Expiring 06212017,NASDAQ,Stock,2012-08-03,2017-06-19,Delisted
HOTT,Hot Topic Inc,NASDAQ,Stock,2006-12-28,2013-06-12,Delisted
HPC,HERCULES INC,NYSE,Stock,2006-12-28,2008-11-24,Delisted
HPE-W,Hewlett Packard Enterprise Company,NYSE,Stock,2017-08-17,2017-08-31,Delisted
HPTRP,Hospitality Properties Trust Hospitality Properties Trust Preferred Stock,NASDAQ,Stock,2016-01-04,2017-02-17,Delisted
HPTX,Hyperion Therapeutics Inc,NASDAQ,Stock,2012-07-26,2015-05-07,Delisted
HPWR,Health Power Inc,NASDAQ,Stock,2001-01-02,2010-06-03,Delisted
HPY,Heartland Payment Systems Inc,NYSE,Stock,2005-08-15,2016-05-02,Delisted
HREX,SPDR MSCI INTERNATIONAL REAL ESTATE CURRENCY HEDGED ETF,NYSE ARCA,ETF,2016-01-04,2016-11-22,Delisted
HRI-W,Herc Holdings Inc. When Issued,NYSE,Stock,2016-06-20,2016-06-30,Delisted
HRMN,Harmony Merger Corp,NASDAQ,Stock,2015-06-04,2017-07-24,Delisted
HRMNU,Harmony Merger Corp Unit 1 Com & 1 Wt Exp 2016,NASDAQ,Stock,2015-03-24,2017-08-01,Delisted
HRMNW,Harmony Merger Corp Wt Exp 01012021,NASDAQ,Stock,2015-04-16,2017-07-24,Delisted
HRZB,Horizon Financial Corp,NASDAQ,Stock,2010-01-21,2014-01-28,Delisted
HS,HealthSpring Inc,NYSE,Stock,2006-02-03,2013-02-06,Delisted
HSH,Hillshire Brands Company,NYSE,Stock,1986-05-05,2014-08-29,Delisted
HSP,Hospira Inc,NYSE,Stock,2004-05-03,2015-09-02,Delisted
HTCH,Hutchinson Technology Inc,NASDAQ,Stock,2016-01-04,2016-10-06,Delisted
HTF,Horizon Technology Finance Corp,NYSE,Stock,2012-03-27,2017-10-27,Delisted
HTGY,Hercules Technology Growth Capital Inc Pfd.,NYSE,Stock,2016-01-04,2017-02-02,Delisted
HTGY-CL,Hercules Capital Inc. 7.00 Senior Notes due 2019,NYSE,Stock,2017-01-26,2017-02-01,Delisted
HTGZ,Hercules Technology Growth Capital Inc. 7.00 Note due 2019,NYSE,Stock,2016-01-04,2017-02-02,Delisted
HTGZ-CL,Hercules Capital Inc. 7.00 Note due 2019,NYSE,Stock,2017-01-26,2017-02-01,Delisted
HTR,Brookfield Total Return Fund Common,NYSE,ETF,2016-01-04,2016-12-12,Delisted
HTS,Hatteras Financial Corp,NYSE,Stock,2008-04-29,2016-07-20,Delisted
HTV,HEARST ARGYLE TELEVISION INC,NYSE,Stock,2006-12-28,2009-06-04,Delisted
HTWR,HeartWare International Inc,NASDAQ,Stock,2016-01-04,2016-08-24,Delisted
HTZ-W,Hertz Global Holdings Inc When Issued,NYSE,Stock,2016-06-20,2016-06-30,Delisted
HVB,Hudson Valley Holding Corp,NYSE,Stock,1999-12-13,2015-06-30,Delisted
HVPW,U.S. EQUITY HIGH VOLATILITY PUT WRITE INDEX FUND,NYSE ARCA,ETF,2013-02-28,2017-07-03,Delisted
HW,Headwaters Inc,NYSE,Stock,1995-06-15,2017-07-14,Delisted
HWG,The Hallwood Group Inc,NYSE,Stock,2006-12-28,2014-05-15,Delisted
HYC,HYPERCOM CORP,NYSE,Stock,2006-12-28,2011-11-30,Delisted
HYF,Managed High Yield Plus Fund Inc,NYSE,ETF,1998-06-24,2016-06-30,Delisted
IACI,IACInterActiveCorp,NASDAQ,Stock,1993-01-19,2016-01-20,Delisted
IAMXU,IAM Capital Acquisition Company,NASDAQ,Stock,2017-08-17,2017-10-16,Delisted
IARTV,Integra LifeSciences Holdings Corp,NASDAQ,Stock,2015-06-17,2015-07-01,Delisted
IBDA,ISHARES IBONDS MAR 2016 CORPORATE ETF,NYSE ARCA,ETF,2016-01-04,2016-04-06,Delisted
IBDF,ISHARES IBONDS DEC 2016 TERM CORPORATE ETF,NYSE ARCA,ETF,2014-06-02,2016-12-23,Delisted
IBDJ,ISHARES IBONDS DEC 2017 TERM CORPORATE ETF,NYSE ARCA,ETF,2015-03-12,2017-12-15,Delisted
IBMD,ISHARES IBONDS SEP 2015 AMTFREE MUNI BOND ETF,NYSE ARCA,ETF,2010-01-14,2015-09-01,Delisted
IBME,ISHARES IBONDS SEP 2016 TERM MUNI BOND ETF,NYSE ARCA,ETF,2016-01-04,2016-09-16,Delisted
IBMF,ISHARES IBONDS SEP 2017 TERM MUNI BOND ETF,NYSE ARCA,ETF,2010-01-14,2017-09-18,Delisted
ICA,Empresas ICA SA ADR,NYSE,Stock,1992-04-09,2016-07-11,Delisted
ICEL,Cellular Dynamics International Inc,NASDAQ,Stock,2013-07-25,2015-05-01,Delisted
ICGE,ICG Group Inc,NASDAQ,Stock,1999-08-05,2014-09-02,Delisted
ICN,WISDOMTREE INDIAN RUPEE STRATEGY FUND NA,NYSE ARCA,ETF,2008-05-14,2017-03-30,Delisted
IDC,INTERACTIVE DATA CORP,NYSE,Stock,2006-12-28,2011-08-08,Delisted
IDIX,Idenix Pharmaceuticals Inc,NASDAQ,Stock,2004-07-22,2014-08-05,Delisted
IDT-W,IDT Corp,NYSE,Stock,2016-05-26,2016-06-01,Delisted
IDXJ,VANECK VECTORS INDONESIA SMALLCAP ETF,NYSE ARCA,ETF,2016-01-04,2016-10-17,Delisted
IEH,Integrys Energy Group Inc Pfd.,NYSE,Stock,2013-08-19,2015-10-08,Delisted
IEIL,ISHARES ENHANCED INTERNATIONAL LARGECAP ETF,NYSE ARCA,ETF,2016-01-04,2016-08-31,Delisted
IEIS,ISHARES ENHANCED INTERNATIONAL SMALLCAP ETF,NYSE ARCA,ETF,2016-01-04,2016-08-31,Delisted
IELG,ISHARES ENHANCED U.S. LARGECAP ETF,NYSE ARCA,ETF,2016-01-04,2016-08-31,Delisted
IEMF,EGSHARES TCW EM INTERMEDIATE TERM INVESTMENT GRADE BOND ETF,NYSE ARCA,ETF,2014-01-16,2014-09-26,Delisted
IEPRR,Icahn Enterprises L.P. Rights,NASDAQ,Stock,2017-02-10,2017-03-02,Delisted
IESM,ISHARES ENHANCED U.S. SMALLCAP ETF,NYSE ARCA,ETF,2016-01-04,2016-08-31,Delisted
IFAS,ISHARES FTSE EPRA/NAREIT DEVELOPED ASIA INDEX FUND,NASDAQ,ETF,2008-01-07,2015-08-21,Delisted
IFNA,ISHARES FTSE EPRA/NAREIT NORTH AMERICA INDEX FUND,NASDAQ,ETF,2007-12-27,2015-08-21,Delisted
IGATY,iGATE Computer Systems Ltd Foreign,NYSE,Stock,2005-12-08,2013-10-17,Delisted
IGS,PROSHARES SHORT INVESTMENT GRADE CORPORATE,NYSE ARCA,ETF,2011-03-29,2017-08-28,Delisted
IGTE,iGATE Corp,NASDAQ,Stock,1996-12-17,2015-07-01,Delisted
IGU,PROSHARES ULTRA INVESTMENT GRADE CORPORATE,NYSE ARCA,ETF,2011-04-14,2017-09-14,Delisted
IHR,INTERSTATE HOTELS & RESORTS INC,NYSE,Stock,2006-12-28,2010-03-17,Delisted
IHS,IHS Inc,NYSE,Stock,2005-11-11,2016-07-20,Delisted
IILGV,IILGV,NASDAQ,Stock,2016-04-11,2016-05-20,Delisted
IJNK,SPDRR BARCLAYS INTERNATIONAL HIGH YIELD BOND ETF,NYSE ARCA,ETF,2016-01-04,2016-09-01,Delisted
